PV_CA_2004-11-22_1_TEI	CR
PV_CA_2004-11-22_2_TEI	CR
PV_CA_2004-12-06_TEI	CR
PV_CA_2004-12-13_TEI	CR
PV_CA_2005-01-31_TEI	CR
PV_CA_2005-02-21_TEI	CR
PV_CA_2005-03-21_TEI	CR
PV_CA_2005-04-18_TEI	CR
PV_CA_2005-05-30_TEI	CR
PV_CA_2005-06-27_TEI	CR
PV_CA_2005-07-05_TEI	CR
PV_CA_2005-09-19_TEI	CR
PV_CA_2005-10-03_TEI	CR
PV_CA_2005-10-24_TEI	CR
PV_CA_2005-11-07_TEI	CR
PV_CA_2005-11-21_TEI	CR
PV_CA_2005-12-05_TEI	CR
PV_CA_2006-01-30_TEI	CR
PV_CA_2006-02-27_TEI	CR
PV_CA_2006-03-20_TEI	CR
PV_CA_2006-03-27_1_TEI	CR
PV_CA_2006-03-27_2_TEI	CR
PV_CA_2006-03-31_TEI	CR
PV_CA_2006-04-07_TEI	CR
PV_CA_2006-04-24_TEI	CR
PV_CA_2006-05-09_TEI	CR
PV_CA_2006-05-29_TEI	CR
PV_CA_2006-06-26_TEI	CR
PV_CA_2006-09-25_TEI	CR
PV_CA_2006-10-16_TEI	CR
PV_CA_2006-11-06_TEI	CR
PV_CA_2006-12-04_TEI	CR
PV_CA_2006-12-18_TEI	CR
PV_CA_2007-01-29_TEI	CR
PV_CA_2007-02-19_TEI	CR
PV_CA_2007-03-26_TEI	CR
PV_CA_2007-04-30_TEI	CR
PV_CA_2007-06-11_TEI	CR
PV_CA_2007-06-25_TEI	CR
PV_CA_2007-07-09_TEI	CR
PV_CA_2007-10-08_TEI	CR
PV_CA_2007-10-22_TEI	CR
PV_CA_2007-11-19_TEI	CR
PV_CA_2007-11-26_TEI	CR
PV_CA_2008-01-28_TEI	CR
PV_CA_2008-02-25_TEI	CR
PV_CA_2008-03-27_TEI	CR
PV_CA_2008-04-07_TEI	CR
PV_CA_2008-05-20_TEI	CR
PV_CA_2008-06-23_TEI	CR
PV_CA_2008-07-08_TEI	CR
PV_CA_2008-09-22_TEI	CR
PV_CA_2008-10-17_TEI	CR
PV_CA_2008-11-24_TEI	CR
PV_CA_2008-12-15_TEI	CR
PV_CA_2009-01-26_TEI	CR
PV_CA_2009-02-09_TEI	CR
PV_CA_2009-03-02_TEI	CR
PV_CA_2009-03-30_TEI	CR
PV_CA_2009-05-25_TEI	CR
PV_CA_2009-06-02_TEI	CR
PV_CA_2009-06-22_TEI	CR
PV_CA_2009-07-06_TEI	CR
PV_CA_2009-09-21_TEI	CR
PV_CA_2009-10-12_TEI	CR
PV_CA_2009-10-19_TEI	CR
PV_CA_2009-11-23_TEI	CR
PV_CA_2009-12-14_TEI	CR
PV_CA_2010-01-25_TEI	CR
PV_CA_2010-02-15_TEI	CR
PV_CA_2010-03-15_TEI	CR
PV_CA_2010-03-25_TEI	CR
PV_CA_2010-04-12_TEI	CR
PV_CA_2010-06-21_TEI	CR
PV_CA_2010-07-05_TEI	CR
PV_CA_2010-10-18_TEI	CR
PV_CA_2010-11-22_TEI	CR
PV_CA_2010-12-13_TEI	CR
PV_CA_2011-01-24_TEI	CR
PV_CA_2011-02-28_TEI	CR
PV_CA_2011-04-04_TEI	CR
PV_CA_2011-05-02_TEI	CR
PV_CA_2011-05-09_TEI	CR
PV_CA_2011-06-06_TEI	CR
PV_CA_2011-07-04_TEI	CR
PV_CA_2011-09-19_TEI	CR
PV_CA_2011-10-17_TEI	CR
PV_CA_2011-11-14_TEI	CR
PV_CA_2011-12-12_TEI	CR
PV_CA_2012-01-23_TEI	CR
PV_CA_2012-02-20_TEI	CR
PV_CA_2012-04-02_1_TEI	CR
PV_CA_2012-04-02_2_TEI	CR
PV_CA_2012-04-10_TEI	CR
PV_CA_2012-05-03_TEI	CR
PV_CA_2012-05-14_TEI	CR
PV_CA_2012-05-31_TEI	CR
PV_CA_2012-06-11_TEI	CR
PV_CA_2012-07-09_TEI	CR
PV_CA_2012-10-22_TEI	CR
PV_CA_2012-11-27_TEI	CR
PV_CA_2012-12-17_TEI	CR
PV_CA_2013-01-28_TEI	CR
PV_CA_2013-02-25_TEI	CR
PV_CA_2013-03-25_TEI	CR
PV_CA_2013-04-22_TEI	CR
PV_CA_2013-05-21_TEI	CR
PV_CA_2013-06-03_TEI	CR
PV_CA_2013-07-08_TEI	CR
PV_CA_2013-09-30_TEI	CR
PV_CA_2013-10-21_TEI	CR
PV_CA_2013-11-25_TEI	CR
PV_CA_2013-12-16_TEI	CR
PV_CA_2014-01-27_TEI	CR
PV_CA_2014-03-10_TEI	CR
PV_CA_2014-03-24_TEI	CR
PV_CA_2014-06-23_TEI	CR
PV_CA_2014-07-07_TEI	CR
PV_CA_2014-09-29_TEI	CR
PV_CA_2014-10-20_TEI	CR
PV_CA_2014-11-24_TEI	CR
PV_CA_2014-12-15_TEI	CR
PV_CA_2015-01-26_TEI	CR
PV_CA_2015-03-09_TEI	CR
PV_CA_2015-03-30_TEI	CR
PV_CA_2015-04-13_TEI	CR
PV_CA_2015-06-08_TEI	CR
PV_CA_2015-07-06_TEI	CR
PV_CA_2015-09-28_TEI	CR
PV_CA_2015-10-19_TEI	CR
PV_CA_2015-11-23_TEI	CR
PV_CA_2016-02-25_TEI	CR
PV_CA_2016-04-04_TEI	CR
PV_CA_2016-04-18_TEI	CR
PV_CA_2016-05-23_TEI	CR
PV_CA_2016-06-20_TEI	CR
PV_CA_2016-07-11_TEI	CR
PV_CA_2016-09-26_TEI	CR
PV_CA_2016-10-24_TEI	CR
PV_CA_2016-11-21_TEI	CR
PV_CA_2016-12-12_TEI	CR
PV_CA_2017-01-30_TEI	CR
PV_CA_2017-02-27_TEI	CR
PV_CA_2017-03-29_TEI	CR
PV_CA_2017-06-12_TEI	CR
PV_CA_2017-07-03_TEI	CR
PV_CA_2017-09-11_TEI	CR
PV_CA_2017-09-25_TEI	CR
PV_CA_2017-10-16_TEI	CR
PV_CA_2017-11-13_TEI	CR
PV_CA_2017-12-11_TEI	CR
PV_CA_2018-01-22_TEI	CR
PV_CA_2018-03-12_TEI	CR
PV_CA_2018-06-18_TEI	CR
PV_CA_2018-07-09_TEI	CR
PV_CA_2018-09-10_TEI	CR
PV_CA_2018-09-24_TEI	CR
PV_CA_2018-10-15_TEI	CR
PV_CA_2018-12-10_TEI	CR
Scientext1	scientext
Scientext10	scientext
Scientext100	scientext
Scientext101	scientext
Scientext102	scientext
Scientext103	scientext
Scientext104	scientext
Scientext105	scientext
Scientext106	scientext
Scientext107	scientext
Scientext108	scientext
Scientext109	scientext
Scientext11	scientext
Scientext110	scientext
Scientext111	scientext
Scientext112	scientext
Scientext113	scientext
Scientext114	scientext
Scientext115	scientext
Scientext116	scientext
Scientext117	scientext
Scientext118	scientext
Scientext119	scientext
Scientext12	scientext
Scientext120	scientext
Scientext121	scientext
Scientext122	scientext
Scientext123	scientext
Scientext124	scientext
Scientext125	scientext
Scientext126	scientext
Scientext127	scientext
Scientext128	scientext
Scientext129	scientext
Scientext13	scientext
Scientext130	scientext
Scientext131	scientext
Scientext132	scientext
Scientext133	scientext
Scientext134	scientext
Scientext135	scientext
Scientext136	scientext
Scientext137	scientext
Scientext138	scientext
Scientext139	scientext
Scientext14	scientext
Scientext140	scientext
Scientext15	scientext
Scientext16	scientext
Scientext17	scientext
Scientext18	scientext
Scientext19	scientext
Scientext2	scientext
Scientext20	scientext
Scientext21	scientext
Scientext22	scientext
Scientext23	scientext
Scientext24	scientext
Scientext25	scientext
Scientext26	scientext
Scientext27	scientext
Scientext28	scientext
Scientext29	scientext
Scientext3	scientext
Scientext30	scientext
Scientext31	scientext
Scientext32	scientext
Scientext33	scientext
Scientext34	scientext
Scientext35	scientext
Scientext36	scientext
Scientext37	scientext
Scientext38	scientext
Scientext39	scientext
Scientext4	scientext
Scientext40	scientext
Scientext41	scientext
Scientext42	scientext
Scientext43	scientext
Scientext44	scientext
Scientext45	scientext
Scientext46	scientext
Scientext47	scientext
Scientext48	scientext
Scientext49	scientext
Scientext5	scientext
Scientext50	scientext
Scientext51	scientext
Scientext52	scientext
Scientext53	scientext
Scientext54	scientext
Scientext55	scientext
Scientext56	scientext
Scientext57	scientext
Scientext58	scientext
Scientext59	scientext
Scientext6	scientext
Scientext60	scientext
Scientext61	scientext
Scientext62	scientext
Scientext63	scientext
Scientext64	scientext
Scientext65	scientext
Scientext66	scientext
Scientext67	scientext
Scientext68	scientext
Scientext69	scientext
Scientext7	scientext
Scientext70	scientext
Scientext71	scientext
Scientext72	scientext
Scientext73	scientext
Scientext74	scientext
Scientext75	scientext
Scientext76	scientext
Scientext77	scientext
Scientext78	scientext
Scientext79	scientext
Scientext8	scientext
Scientext80	scientext
Scientext81	scientext
Scientext82	scientext
Scientext83	scientext
Scientext84	scientext
Scientext85	scientext
Scientext86	scientext
Scientext87	scientext
Scientext88	scientext
Scientext89	scientext
Scientext9	scientext
Scientext90	scientext
Scientext91	scientext
Scientext92	scientext
Scientext93	scientext
Scientext94	scientext
Scientext95	scientext
Scientext96	scientext
Scientext97	scientext
Scientext98	scientext
Scientext99	scientext
SOPHIAPOL	rapports
